trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
11,ls.png,15ls.png,invalid,block,cross,12,7.738697052001953,1.2897828420003254,1.0964400640262557,2.9668920040130615,[ 2.966892    5.71926498  9.51106095 14.11104298 18.43093014 24.03136301],[ 4.66044712  5.92451286  9.68450499 15.83663917 21.726336   24.67681098],"[1.6935551166534424, 0.2052478790283203, 0.17344403266906738, 1.7255961894989014, 3.295405864715576, 0.6454479694366455]"
12,ls.png,1ls.png,invalid,line,cross,16,12.692026376724243,1.5865032970905304,0.6703163581890194,2.0709919929504395,"[ 2.07099199  4.63077712  7.91086912 10.27917004 11.55901384 15.86328292
 21.91929388 25.86311984]","[ 3.84430099  6.00456905  8.57239103 10.78856707 13.37259507 17.95663786
 23.73274708 28.51673698]","[1.7733089923858643, 1.3737919330596924, 0.6615219116210938, 0.509397029876709, 1.8135812282562256, 2.0933549404144287, 1.813453197479248, 2.6536171436309814]"
13,ls.png,15ls.png,invalid,block,cross,16,8.123627662658691,1.0154534578323364,0.14627318145163823,2.9189372062683105,"[ 2.91893721  7.2788763   9.98299336 14.60707307 18.96695614 23.3192451
 25.66314125 29.09546423]","[ 4.05243325  8.27636313 10.80450416 15.83663106 19.87662411 24.50050926
 26.68470311 29.92454624]","[1.1334960460662842, 0.9974868297576904, 0.8215107917785645, 1.229557991027832, 0.90966796875, 1.1812641620635986, 1.021561861038208, 0.8290820121765137]"
14,ls.png,testls.png,local,local_l,cross,16,13.036725521087646,1.6295906901359558,0.694717379348975,2.734600067138672,"[ 2.73460007  5.30291104 10.14259481 13.82255912 15.91879678 21.24683285
 23.86277795 27.26300812]","[ 3.2682929   8.01212192 11.65218377 14.64435792 18.38826489 22.63649797
 25.61251283 29.11657405]","[0.5336928367614746, 2.7092108726501465, 1.5095889568328857, 0.8217988014221191, 2.469468116760254, 1.389665126800537, 1.749734878540039, 1.8535659313201904]"
15,15ls.png,ls.png,valid,block,uncross,8,5.029506683349609,1.2573766708374023,0.5641288482821382,3.623023271560669,[ 3.62302327  8.59894991 14.98326421 28.48742914],[ 4.45252609  9.23646808 17.04450107 29.98867798],"[0.8295028209686279, 0.6375181674957275, 2.06123685836792, 1.501248836517334]"
16,ls.png,testls.png,local,local_l,cross,16,10.820589780807495,1.352573722600937,0.6573462109015098,4.006959915161133,"[ 4.00695992  7.8709259  10.87088394 18.07939291 20.63893199 23.25516295
 26.28746605 29.85525799]","[ 6.30054212  8.9005599  12.80458879 20.25271201 21.52472782 23.90076995
 27.65282798 30.34884286]","[2.2935822010040283, 1.0296339988708496, 1.9337048530578613, 2.173319101333618, 0.8857958316802979, 0.6456069946289062, 1.3653619289398193, 0.49358487129211426]"
17,1ls.png,ls.png,valid,line,uncross,14,8.504794359207153,1.214970622743879,0.435744241375505,4.478979110717773,"[ 4.47897911  7.61510921  9.39077926 13.92710614 19.89530325 23.89510918
 26.35892415]","[ 5.06832933  8.31652308 10.95660305 14.82848096 21.53272796 25.30280018
 28.0606401 ]","[0.5893502235412598, 0.7014138698577881, 1.5658237934112549, 0.9013748168945312, 1.6374247074127197, 1.4076910018920898, 1.7017159461975098]"
18,ls.png,1ls.png,invalid,line,cross,14,12.911967277526855,1.844566753932408,0.9596395564262868,2.559113025665283,"[ 2.55911303  5.67104912  7.9188509  11.40679002 16.54293704 18.16696405
 22.45515299]","[ 4.13232803  6.26031709  9.60455489 14.16458607 17.10066915 20.75666404
 25.61370516]","[1.5732150077819824, 0.5892679691314697, 1.685703992843628, 2.757796049118042, 0.557732105255127, 2.5896999835968018, 3.1585521697998047]"
19,15ls.png,ls.png,valid,block,uncross,6,2.6166763305664062,0.8722254435221354,0.6110522762182737,7.279162168502808,[ 7.27916217 20.67127228 25.52735901],[ 7.54856324 21.30869222 27.23721433],"[0.26940107345581055, 0.6374199390411377, 1.709855318069458]"
20,testls.png,ls.png,local,local_r,uncross,14,9.735008239746094,1.3907154628208704,0.6980056352226198,6.167182207107544,"[ 6.16718221  7.6387651  11.56685019 14.69498706 19.01507425 23.17507315
 26.07941008]","[ 7.01254821  9.07641411 12.21259117 17.30873823 21.14070821 23.84473133
 27.47661901]","[0.8453660011291504, 1.4376490116119385, 0.6457409858703613, 2.613751173019409, 2.125633955001831, 0.6696581840515137, 1.3972089290618896]"
21,testls.png,ls.png,local,local_r,uncross,16,8.867940425872803,1.1084925532341003,0.6649916095386066,3.014572858810425,"[ 3.01457286  7.35064006  9.19910002 12.63073993 15.00686574 17.19075608
 20.04695582 25.69507694]","[ 4.60423803  7.78029799 10.81218505 12.96438909 15.30042577 18.06826687
 21.66030312 27.81254196]","[1.589665174484253, 0.4296579360961914, 1.6130850315093994, 0.3336491584777832, 0.2935600280761719, 0.8775107860565186, 1.6133472919464111, 2.117465019226074]"
22,ls.png,15ls.png,invalid,block,cross,16,10.260481834411621,1.2825602293014526,0.6476319826938237,4.6947410106658936,"[ 4.69474101  7.19889617 12.2790401  15.98331404 21.575284   25.53517604
 28.55915022 29.87926102]","[ 5.68451905  9.27653933 13.14844227 17.64471316 23.06869936 27.7808671
 28.9806571  30.38090706]","[0.9897780418395996, 2.0776431560516357, 0.8694021701812744, 1.6613991260528564, 1.493415355682373, 2.2456910610198975, 0.4215068817138672, 0.5016460418701172]"
23,ls.png,1ls.png,invalid,line,cross,22,13.109928607940674,1.1918116916309704,0.827505267030594,3.0793888568878174,"[ 3.07938886  4.69489884  6.75082088  8.88679981 10.01485968 12.53494287
 15.49488688 18.42294765 21.8790338  26.78319478 30.40716577]","[ 3.48454571  6.19653177  7.82836294  9.34054279 11.06858683 14.64445901
 16.81264997 19.14071989 25.04483986 28.02080178 30.47682786]","[0.40515685081481934, 1.5016329288482666, 1.0775420665740967, 0.45374298095703125, 1.053727149963379, 2.109516143798828, 1.317763090133667, 0.7177722454071045, 3.1658060550689697, 1.2376070022583008, 0.06966209411621094]"
24,ls.png,1ls.png,invalid,line,cross,14,10.19905948638916,1.4570084980555944,0.6385732516285823,2.054926872253418,"[ 2.05492687  4.52680206  7.44730306 10.13482618 15.2311461  18.42314291
 25.88748503]","[ 2.74050498  5.07651901  9.10858202 11.99669695 16.43671203 20.15679097
 28.38888574]","[0.6855781078338623, 0.5497169494628906, 1.6612789630889893, 1.8618707656860352, 1.2055659294128418, 1.7336480617523193, 2.5014007091522217]"
25,ls.png,testls.png,local,local_l,cross,14,12.129805326461792,1.7328293323516846,0.7156993015635009,2.343217134475708,"[ 2.34321713  6.47913027  9.23901701 13.89515018 18.65515327 24.6872561
 29.94323111]","[ 4.33448505  7.76465321 11.02972794 15.62869191 20.52476311 27.70069814
 30.38894105]","[1.9912679195404053, 1.2855229377746582, 1.7907109260559082, 1.73354172706604, 1.8696098327636719, 3.013442039489746, 0.4457099437713623]"
26,ls.png,testls.png,local,local_l,cross,12,15.435728073120117,2.5726213455200195,1.3015158216051232,1.454524278640747,[ 1.45452428  8.61465812 14.18297005 18.23077297 23.32694602 28.71885204],[ 6.37224817 11.12414622 15.1403861  20.28450894 26.76666594 30.27649617],"[4.917723894119263, 2.509488105773926, 0.9574160575866699, 2.0537359714508057, 3.4397199153900146, 1.5576441287994385]"
27,testls.png,ls.png,local,local_r,uncross,16,5.220339775085449,0.6525424718856812,0.3096632289324757,4.143146991729736,"[ 4.14314699  8.05534387 10.83900809 14.39112878 18.35141206 21.15094399
 24.76724792 28.12724376]","[ 4.54867005  8.38864899 11.23662686 15.31671786 19.33276868 22.27673793
 25.51680279 28.42884207]","[0.40552306175231934, 0.33330512046813965, 0.39761877059936523, 0.9255890846252441, 0.9813566207885742, 1.1257939338684082, 0.7495548725128174, 0.30159831047058105]"
28,testls.png,ls.png,local,local_r,uncross,14,9.303905248641968,1.3291293212345667,0.8566579519895137,1.7830851078033447,"[ 1.78308511  5.20693707 10.40714502 14.43111396 18.71937823 24.74358606
 30.23145318]","[ 2.10059023  7.70069194 12.82082915 15.50970817 20.0048461  26.33295321
 30.35698509]","[0.3175051212310791, 2.4937548637390137, 2.413684129714966, 1.0785942077636719, 1.2854678630828857, 1.589367151260376, 0.12553191184997559]"
29,15ls.png,ls.png,valid,block,uncross,10,6.043424129486084,1.2086848258972167,0.5356077996775532,2.910839796066284,[ 2.9108398  10.65526581 13.19881868 17.79140306 23.13498974],[ 4.05222988 11.6765399  13.5565269  19.38073778 25.06870675],"[1.141390085220337, 1.0212740898132324, 0.357708215713501, 1.5893347263336182, 1.9337170124053955]"
30,1ls.png,ls.png,valid,line,uncross,18,5.962021589279175,0.6624468432532417,0.3307386747281272,5.871113300323486,"[ 5.8711133   8.51090932 10.94314623 13.39899015 17.01518941 20.90316725
 23.38358331 27.55135012 28.17524123]","[ 7.01260209  9.36459422 11.72459626 14.50876737 17.22873807 21.3167932
 23.85288215 27.7728982  28.93284035]","[1.141488790512085, 0.8536849021911621, 0.7814500331878662, 1.1097772121429443, 0.2135486602783203, 0.41362595558166504, 0.4692988395690918, 0.22154808044433594, 0.7575991153717041]"
