trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
11,1cls.png,1ls.png,invalid,line,cross,18,4.321758031845093,0.480195336871677,0.3631172121585217,8.735193967819214,"[ 8.73519397 10.44681096 12.23899293 13.07906795 16.85514522 20.10326314
 21.95924902 23.68721509 29.31949711]","[ 9.54861093 10.87659883 12.40458298 14.45267296 17.23677087 20.50872588
 22.1887641  23.91659307 29.61287379]","[0.8134169578552246, 0.42978787422180176, 0.1655900478363037, 1.3736050128936768, 0.3816256523132324, 0.40546274185180664, 0.22951507568359375, 0.22937798500061035, 0.2933766841888428]"
12,1cls.png,15ls.png,invalid,block,cross,10,7.1818859577178955,1.436377191543579,1.293623586547005,6.359131097793579,[ 6.3591311   9.29490399 13.47911596 23.43933821 26.78313589],[ 7.076509    9.50056696 17.36698318 24.30859995 28.28485203],"[0.7173779010772705, 0.20566296577453613, 3.8878672122955322, 0.8692617416381836, 1.501716136932373]"
13,15ls.png,15cls.png,valid,da_Vinci,uncross,18,4.298430919647217,0.4776034355163574,0.6590997492103805,3.615225076675415,"[ 3.61522508 10.18344402 12.58332419 21.32743692 22.27121615 23.32725906
 24.5911212  25.64715314 29.75117612]","[ 3.812644   10.38867807 12.76479888 21.48490596 22.60490894 23.61290383
 24.92495704 27.98095202 30.02103806]","[0.1974189281463623, 0.20523405075073242, 0.1814746856689453, 0.1574690341949463, 0.3336927890777588, 0.2856447696685791, 0.3338358402252197, 2.333798885345459, 0.26986193656921387]"
14,1cls.png,1ls.png,invalid,line,cross,18,7.13891077041626,0.7932123078240289,0.33400324509106166,4.023188352584839,"[ 4.02318835  6.7268672   9.84707022 12.91912818 13.99094415 15.92730236
 21.8632493  27.23144603 29.03124142]","[ 4.66058421  7.42041326 10.74058533 13.15666628 14.50073123 16.53273702
 23.12467813 28.55675817 30.00619435]","[0.6373958587646484, 0.6935460567474365, 0.8935151100158691, 0.23753809928894043, 0.5097870826721191, 0.6054346561431885, 1.2614288330078125, 1.3253121376037598, 0.9749529361724854]"
15,testls.png,1cls.png,local,local_r,uncross,28,8.430882930755615,0.602205923625401,0.5288480052370467,2.0948431491851807,"[ 2.09484315  3.14274716  4.854954    6.08685112 10.06311607 11.24699211
 12.18288732 13.566998   14.70310307 17.72716427 19.93524098 22.86318016
 24.56748009 28.71131015]","[ 2.29252911  3.34053612  5.22056818  7.02845311 10.50065732 11.50076413
 12.41265321 13.98868036 15.02073026 18.39659524 21.6366322  23.06913114
 26.45288706 29.31693316]","[0.19768595695495605, 0.19778895378112793, 0.3656141757965088, 0.9416019916534424, 0.43754124641418457, 0.2537720203399658, 0.2297658920288086, 0.42168235778808594, 0.3176271915435791, 0.6694309711456299, 1.7013912200927734, 0.20595097541809082, 1.8854069709777832, 0.6056230068206787]"
16,1ls.png,1cls.png,valid,line,uncross,30,4.891657590866089,0.3261105060577393,0.20166572204873137,4.375198125839233,"[ 4.37519813  5.60690904  9.94308996 11.16701412 11.82296515 12.71099401
 16.30358911 17.29503083 18.3510828  22.96738505 24.32739019 24.95179796
 26.63921595 27.93532801 30.0875392 ]","[ 4.66861892  5.85269594 10.42069793 11.30085325 12.11671996 13.54857206
 16.5968051  17.58075786 18.53287005 23.16497016 24.59686708 25.64476895
 27.06896806 27.98093295 30.30108881]","[0.29342079162597656, 0.2457869052886963, 0.47760796546936035, 0.13383913040161133, 0.29375481605529785, 0.8375780582427979, 0.2932159900665283, 0.28572702407836914, 0.18178725242614746, 0.1975851058959961, 0.26947689056396484, 0.6929709911346436, 0.4297521114349365, 0.04560494422912598, 0.21354961395263672]"
17,15ls.png,15cls.png,valid,da_Vinci,uncross,16,1.8914289474487305,0.2364286184310913,0.1035410753094409,5.455063819885254,"[ 5.45506382  8.76714396 11.86322284 14.85489488 16.78314185 22.66349602
 26.80723882 28.74335885]","[ 5.78843379  8.9644618  12.300488   15.03660393 17.01256084 22.82870293
 27.07694793 28.82079077]","[0.3333699703216553, 0.19731783866882324, 0.43726515769958496, 0.18170905113220215, 0.22941899299621582, 0.1652069091796875, 0.26970911026000977, 0.07743191719055176]"
18,15ls.png,15cls.png,valid,da_Vinci,uncross,16,8.436766147613525,1.0545957684516907,0.8699209877739545,12.703253030776978,"[12.70325303 16.09527683 18.81536913 20.51096201 21.14303303 21.8950119
 24.87915087 28.03119016]","[12.88464403 17.12468314 20.43676877 20.54070497 21.23677802 23.06877923
 27.56482387 29.65283108]","[0.18139100074768066, 1.0294063091278076, 1.6213996410369873, 0.029742956161499023, 0.09374499320983887, 1.173767328262329, 2.6856729984283447, 1.621640920639038]"
19,1ls.png,1cls.png,valid,line,uncross,24,7.491791009902954,0.6243159174919128,0.4547717647131777,6.431191682815552,"[ 6.43119168  7.4548018  12.43923187 13.87093687 14.59895682 16.3272059
 18.1109798  20.72714496 21.97501969 23.31107306 26.11114097 29.76728606]","[ 6.88455296  8.90055084 12.67670083 14.20465779 15.28467107 17.32474971
 18.59669685 21.02878785 22.27681589 24.92481494 26.48488283 30.02887893]","[0.45336127281188965, 1.445749044418335, 0.23746895790100098, 0.3337209224700928, 0.6857142448425293, 0.9975438117980957, 0.4857170581817627, 0.30164289474487305, 0.30179619789123535, 1.6137418746948242, 0.37374186515808105, 0.2615928649902344]"
20,1cls.png,testls.png,local,local_l,cross,12,14.193637132644653,2.365606188774109,1.8357287459493046,2.2389721870422363,[ 2.23897219  3.17513013  8.57501316 12.09521413 20.59944415 27.51944208],[ 2.82068515  6.98865819  9.01282024 15.13277721 25.94106913 28.50084305],"[0.5817129611968994, 3.813528060913086, 0.4378070831298828, 3.0375630855560303, 5.341624975204468, 0.9814009666442871]"
