trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
11,ls.png,1ls.png,invalid,line,cross,18,7.115018367767334,0.7905575964185927,0.6271029694799438,3.662839651107788,"[ 3.66283965  6.13477182  9.56687379 10.47883391 18.46323466 22.07120895
 22.9270668  25.57546878 27.24724674]","[ 4.00451303  6.4605329  10.14843178 12.58063364 19.04497671 22.53280473
 23.54078794 25.90887976 29.02100301]","[0.3416733741760254, 0.325761079788208, 0.5815579891204834, 2.101799726486206, 0.5817420482635498, 0.4615957736968994, 0.6137211322784424, 0.33341097831726074, 1.7737562656402588]"
12,testls.png,ls.png,local,local_r,uncross,30,5.55733585357666,0.3704890569051107,0.12029831332039083,2.7026519775390625,"[ 2.70265198  5.83893013 10.89495897 12.59879112 13.39871287 14.02262783
 14.95868015 17.19886303 18.39071918 20.48682618 22.2948401  23.99884105
 26.86339211 28.55097198 29.5191071 ]","[ 3.0284481   6.38033319 11.17245388 12.82046914 13.68448806 14.23651409
 15.21251798 17.65255213 18.95655608 20.99660492 22.70064402 24.26863384
 27.21270609 28.88460398 30.06872416]","[0.32579612731933594, 0.54140305519104, 0.2774949073791504, 0.2216780185699463, 0.28577518463134766, 0.21388626098632812, 0.25383782386779785, 0.4536890983581543, 0.5658369064331055, 0.5097787380218506, 0.405803918838501, 0.2697927951812744, 0.34931397438049316, 0.3336319923400879, 0.5496170520782471]"
13,1ls.png,ls.png,valid,line,uncross,32,6.22770619392395,0.3892316371202469,0.31905502522498874,3.278817892074585,"[ 3.27881789  7.72681999  8.95084596 11.991045   13.73488402 14.12680697
 15.99890709 16.83872604 19.22292018 20.61494017 22.29494905 23.13503599
 24.89546895 25.82304192 27.34296393 28.47114992]","[ 3.53244305  8.00455689  9.17260695 12.10059404 13.90062094 14.57262206
 16.26865602 17.39665389 19.50067186 20.99676299 22.74074793 23.56479788
 25.11683607 27.27680993 27.37282801 29.15682077]","[0.25362515449523926, 0.2777369022369385, 0.22176098823547363, 0.10954904556274414, 0.16573691368103027, 0.4458150863647461, 0.2697489261627197, 0.5579278469085693, 0.2777516841888428, 0.3818228244781494, 0.4457988739013672, 0.4297618865966797, 0.22136712074279785, 1.453768014907837, 0.029864072799682617, 0.6856708526611328]"
14,testls.png,ls.png,local,local_r,uncross,26,4.818129062652588,0.3706253125117375,0.14886795863112484,3.1027579307556152,"[ 3.10275793  8.17491603 11.45519686 12.54285216 14.04685998 15.68702197
 18.52686    20.94302392 21.85497189 23.85496187 25.47103906 28.76719785
 29.85510874]","[ 3.27645206  8.66053391 11.60460281 12.74861383 14.30066514 16.18063092
 18.85279799 21.40477109 22.38872075 24.31670809 26.10063791 29.00482798
 30.26093483]","[0.17369413375854492, 0.48561787605285645, 0.14940595626831055, 0.20576167106628418, 0.25380516052246094, 0.4936089515686035, 0.32593798637390137, 0.4617471694946289, 0.5337488651275635, 0.4617462158203125, 0.62959885597229, 0.23763012886047363, 0.4058260917663574]"
15,ls.png,15ls.png,invalid,block,cross,6,4.568284273147583,1.5227614243825276,1.1531201946796927,6.399132013320923,[ 6.39913201 19.82357597 25.09541082],[ 7.59662986 22.89287019 25.39690304],"[1.197497844696045, 3.0692942142486572, 0.30149221420288086]"
16,ls.png,testls.png,local,local_l,cross,22,12.118826627731323,1.1017115116119385,0.6102985263485344,1.7668859958648682,"[ 1.766886    2.98264503  4.12669706  6.07066178  9.6948278  12.94288588
 18.41522098 21.27909994 25.06308484 28.27112508 29.76702189]","[ 1.93238783  3.780267    4.7485249   7.42846704 11.50050282 14.94063592
 19.92470789 22.86884999 26.53288293 28.58885479 30.25290179]","[0.16550183296203613, 0.7976219654083252, 0.6218278408050537, 1.3578052520751953, 1.8056750297546387, 1.9977500438690186, 1.5094869136810303, 1.589750051498413, 1.4697980880737305, 0.3177297115325928, 0.48587989807128906]"
17,ls.png,15ls.png,invalid,block,cross,16,9.804754972457886,1.2255943715572357,0.7460285584184672,3.942812919616699,"[ 3.94281292 10.17492461 12.75893974 17.37532282 19.26300287 21.73506975
 26.56715798 29.94306469]","[ 4.86845279 12.72453666 12.96454072 18.85263896 20.14065671 23.1965487
 28.53288484 30.28479099]","[0.9256398677825928, 2.549612045288086, 0.20560097694396973, 1.47731614112854, 0.8776538372039795, 1.4614789485931396, 1.9657268524169922, 0.34172630310058594]"
18,ls.png,testls.png,local,local_l,cross,32,12.484035968780518,0.7802522480487823,0.6505278797672521,0.6870198249816895,"[ 0.68701982  1.67096972  5.71909475  7.65550685  9.55112505 10.84706378
 11.77505279 13.02313662 14.28721476 16.15924191 20.55121279 22.57547784
 23.28731871 26.83943391 28.2793479  30.19138098]","[ 0.86868477  3.21253681  6.28479695  8.7326088  10.07682586 11.5168128
 12.10881376 13.86087298 14.87670875 19.07000184 20.80501986 22.9811368
 24.08564091 27.70893979 29.06909871 30.32513475]","[0.18166494369506836, 1.541567087173462, 0.5657021999359131, 1.0771019458770752, 0.5257008075714111, 0.6697490215301514, 0.33376097679138184, 0.8377363681793213, 0.589493989944458, 2.910759925842285, 0.25380706787109375, 0.4056589603424072, 0.7983222007751465, 0.8695058822631836, 0.7897508144378662, 0.13375377655029297]"
19,ls.png,testls.png,local,local_l,cross,24,13.068430423736572,1.0890358686447144,0.716495336597534,1.3587031364440918,"[ 1.35870314  2.75879312  5.90282798  9.07093191 10.67085004 12.11083412
 13.9196279  16.95129204 18.35889983 19.50295901 21.51894593 25.47917795]","[ 1.54046702  4.316468    7.70857501  9.82918906 10.95662308 13.55669188
 14.54849815 18.10875201 18.69272995 21.12480712 22.156744   28.1327281 ]","[0.1817638874053955, 1.5576748847961426, 1.8057470321655273, 0.7582571506500244, 0.28577303886413574, 1.4458577632904053, 0.6288702487945557, 1.1574599742889404, 0.3338301181793213, 1.6218481063842773, 0.6377980709075928, 2.653550148010254]"
20,1ls.png,ls.png,valid,line,uncross,26,4.913307189941406,0.3779467069185697,0.32896919550589004,1.686953067779541,"[ 1.68695307  3.43091679  7.35143876  8.51098895 11.07927394 13.11910391
 14.5512259  18.00718999 18.8311491  20.51132393 22.89519906 25.42330503
 29.20733285]","[ 1.8525908   3.70065212  7.66875005  8.81275606 11.28478098 13.38085985
 14.89281106 18.26884103 19.10883784 20.8369019  23.28498888 26.92486095
 29.50107694]","[0.16563773155212402, 0.26973533630371094, 0.31731128692626953, 0.30176711082458496, 0.2055070400238037, 0.26175594329833984, 0.3415851593017578, 0.26165103912353516, 0.27768874168395996, 0.325577974319458, 0.3897898197174072, 1.5015559196472168, 0.2937440872192383]"
21,ls.png,15ls.png,invalid,block,cross,14,6.254841566085815,0.8935487951551165,0.5573856357096489,5.199147701263428,"[ 5.1991477  14.56722569 19.35119796 23.64769793 24.52730584 26.59163857
 27.7433188 ]","[ 7.12465572 15.98087764 20.20491076 24.4209187  24.61297464 27.19702196
 28.34101462]","[1.9255080223083496, 1.413651943206787, 0.853712797164917, 0.7732207775115967, 0.08566880226135254, 0.6053833961486816, 0.5976958274841309]"
22,ls.png,15ls.png,invalid,block,cross,14,6.606546401977539,0.9437923431396484,0.848733979827587,4.070913076400757,"[ 4.07091308 13.85516691 16.35083699 19.02292395 23.27116489 25.80692601
 26.26302314]","[ 5.65221906 14.77247691 18.98840714 19.93240905 23.43668604 26.15655398
 26.3087492 ]","[1.581305980682373, 0.9173099994659424, 2.6375701427459717, 0.9094851016998291, 0.16552114486694336, 0.3496279716491699, 0.04572606086730957]"
23,15ls.png,ls.png,valid,block,uncross,14,2.8548619747161865,0.40783742495945524,0.25212465760902036,6.599045753479004,"[ 6.59904575 10.96686888 13.52728605 16.51904798 24.69542193 27.80724192
 29.64708185]","[ 6.86058497 11.4766748  13.77264786 16.62866306 25.57267189 28.03686404
 30.26874971]","[0.2615392208099365, 0.5098059177398682, 0.2453618049621582, 0.10961508750915527, 0.8772499561309814, 0.22962212562561035, 0.6216678619384766]"
24,15ls.png,ls.png,valid,block,uncross,20,2.696467161178589,0.2696467161178589,0.05493808097222615,6.998950004577637,"[ 6.99895    11.60720396 13.55883193 14.57480597 15.87887096 19.8552928
 20.47890782 22.19893503 23.15098381 27.0231638 ]","[ 7.28443193 11.77256012 13.76458287 14.89259577 16.14056396 20.08472109
 20.83666778 22.47670889 23.47669697 27.29288387]","[0.28548192977905273, 0.16535615921020508, 0.2057509422302246, 0.31778979301452637, 0.26169300079345703, 0.22942829132080078, 0.357759952545166, 0.2777738571166992, 0.3257131576538086, 0.26972007751464844]"
25,ls.png,1ls.png,invalid,line,cross,18,8.74618411064148,0.9717982345157199,0.5025043251881098,4.934831857681274,"[ 4.93483186  6.07074594  7.8387239  11.11093211 14.55092001 15.4708581
 18.83087587 27.20755792 30.15121198]","[ 5.52423716  6.89240789  8.62842989 12.74836802 15.4285419  16.10042715
 20.71672392 28.50086498 30.37284088]","[0.5894052982330322, 0.8216619491577148, 0.7897059917449951, 1.6374359130859375, 0.8776218891143799, 0.6295690536499023, 1.885848045349121, 1.2933070659637451, 0.22162890434265137]"
26,ls.png,testls.png,local,local_l,cross,22,11.080542802810669,1.007322072982788,0.655594075827466,0.8947887420654297,"[ 0.89478874  4.13477969  5.70281863  7.07077074  9.59902167 12.22281861
 15.95931387 17.03893781 23.40714383 24.67101884 26.33502173]","[ 1.12443185  5.3563118   6.34849381  7.67649484 11.23656178 13.18866086
 16.68690681 19.80468988 24.15676069 25.30874181 27.22892284]","[0.2296431064605713, 1.2215321063995361, 0.6456751823425293, 0.6057240962982178, 1.6375401020050049, 0.9658422470092773, 0.727592945098877, 2.765752077102661, 0.7496168613433838, 0.6377229690551758, 0.8939011096954346]"
27,1ls.png,ls.png,valid,line,uncross,26,4.057327508926392,0.31210211607126087,0.19833441936564122,4.303153991699219,"[ 4.30315399  5.99890518  8.00689411  8.94288397 12.42325902 13.31894183
 15.99139714 20.87921095 22.37512803 23.82308984 24.73506498 26.97521782
 29.26314902]","[ 4.53255796  6.29255199  8.26857018  9.19690204 12.6606741  13.55662513
 16.15672588 21.10073805 22.74088693 24.07682514 25.028929   27.2368691
 30.2447679 ]","[0.22940397262573242, 0.29364681243896484, 0.2616760730743408, 0.25401806831359863, 0.23741507530212402, 0.23768329620361328, 0.1653287410736084, 0.221527099609375, 0.36575889587402344, 0.2537353038787842, 0.29386401176452637, 0.26165127754211426, 0.9816188812255859]"
28,15ls.png,ls.png,valid,block,uncross,16,3.500800371170044,0.4376000463962555,0.21115506086692226,4.247316122055054,"[ 4.24731612  8.39893103 10.28693008 15.343189   18.80724096 20.22319412
 23.67923713 26.35128188]","[ 4.97239923  8.78868198 10.46866107 15.68473196 18.98887706 20.55685616
 24.2849071  27.09300613]","[0.7250831127166748, 0.38975095748901367, 0.1817309856414795, 0.34154295921325684, 0.18163609504699707, 0.3336620330810547, 0.6056699752807617, 0.7417242527008057]"
29,ls.png,1ls.png,invalid,line,cross,18,4.722782135009766,0.5247535705566406,0.33422548780443856,5.975208044052124,"[ 5.97520804  7.09477592  8.83883691 10.48681426 15.33500886 16.18298912
 22.19906092 24.879287   26.91908908]","[ 6.1964941   7.47655225  9.05254292 10.79662299 15.64472699 17.21265197
 22.78859997 25.35678506 28.10887599]","[0.22128605842590332, 0.3817763328552246, 0.21370601654052734, 0.30980873107910156, 0.30971813201904297, 1.029662847518921, 0.5895390510559082, 0.47749805450439453, 1.1897869110107422]"
30,15ls.png,ls.png,valid,block,uncross,22,3.638277053833008,0.3307524594393643,0.15548221739638754,5.014784812927246,"[ 5.01478481  5.84675384  7.22277904  8.70299196 12.1909821  20.19119
 21.43104601 22.50291395 25.63097596 26.79099107 29.68746209]","[ 5.25243306  6.03645086  7.42866611  8.94846511 12.87656498 20.50068498
 21.62071586 22.82870698 26.03681707 27.06082201 30.26082087]","[0.23764824867248535, 0.1896970272064209, 0.2058870792388916, 0.24547314643859863, 0.6855828762054443, 0.3094949722290039, 0.18966984748840332, 0.3257930278778076, 0.4058411121368408, 0.26983094215393066, 0.5733587741851807]"
