trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
24,15ls.png,15cls.png,valid,da_Vinci,uncross,4,1.6906359195709229,0.8453179597854614,0.5039759874343872,11.207300901412964,[11.2073009  27.94356298],[11.54864287 29.29285693],"[0.3413419723510742, 1.3492939472198486]"
25,1cls.png,1ls.png,invalid,line,cross,8,8.573944091796875,2.1434860229492188,1.0775661938832923,1.8949759006500244,[ 1.8949759   4.8950448  18.59933805 25.71939206],[ 3.10850883  6.86066103 22.54863596 27.1648891 ],"[1.2135329246520996, 1.965616226196289, 3.9492979049682617, 1.4454970359802246]"
26,15ls.png,1cls.png,valid,block,uncross,6,3.352031946182251,1.1173439820607503,0.9462587360079373,16.719513177871704,[16.71951318 21.94360137 29.26354623],[17.23685241 24.39685512 29.6449852 ],"[0.5173392295837402, 2.453253746032715, 0.3814389705657959]"
27,testls.png,1cls.png,local,local_r,uncross,16,6.588660001754761,0.8235825002193451,0.551329581041469,4.663143157958984,"[ 4.66314316  7.12716413 11.66331506 15.78333998 19.31951904 24.33539391
 26.50370717 27.30316687]","[ 5.23678994  8.94856906 12.00477505 16.36490011 20.99695206 24.85335493
 27.26100802 27.62106013]","[0.5736467838287354, 1.8214049339294434, 0.3414599895477295, 0.5815601348876953, 1.6774330139160156, 0.5179610252380371, 0.757300853729248, 0.31789326667785645]"
28,1cls.png,15ls.png,invalid,block,cross,8,6.6226794719696045,1.6556698679924011,0.41691638161560673,4.0472571849823,[ 4.04725718  7.95113707 14.00732327 26.5197103 ],[ 5.644696   10.2045691  15.08580303 28.21303916],"[1.5974388122558594, 2.253432035446167, 1.0784797668457031, 1.693328857421875]"
29,1cls.png,1ls.png,invalid,line,cross,12,9.378016233444214,1.5630027055740356,0.48687676291384874,3.6870880126953125,[ 3.68708801  9.96709585 12.84703398 14.90331101 22.11948299 28.10344625],[ 5.30837798 11.62848806 13.38140917 16.78139305 23.740906   30.16490006],"[1.6212899684906006, 1.6613922119140625, 0.5343751907348633, 1.878082036972046, 1.6214230060577393, 2.0614538192749023]"
30,testls.png,1cls.png,local,local_r,uncross,10,13.251342296600342,2.6502684593200683,1.691697010895436,3.078988790512085,[ 3.07898879  9.23916388 13.67110777 21.76745582 29.37565279],[ 6.39665675 11.65267992 19.20459986 22.80478907 30.32498574],"[3.3176679611206055, 2.413516044616699, 5.533492088317871, 1.0373332500457764, 0.9493329524993896]"
31,1ls.png,1cls.png,valid,line,uncross,8,7.309990882873535,1.8274977207183838,0.49833098028987655,3.1672518253326416,[ 3.16725183  7.49521923 12.47925282 18.27933192],[ 4.95665193  8.836694   15.12482977 19.81287098],"[1.7894001007080078, 1.3414747714996338, 2.6455769538879395, 1.533539056777954]"
32,15ls.png,15cls.png,valid,da_Vinci,uncross,8,8.2529456615448,2.0632364153862,0.7375846608060929,8.471216201782227,[ 8.4712162  14.34345007 20.53527808 26.83938313],[10.94837618 17.31648707 21.54875302 28.62865686],"[2.4771599769592285, 2.973037004470825, 1.013474941253662, 1.789273738861084]"
33,1ls.png,1cls.png,valid,line,uncross,10,10.48305082321167,2.096610164642334,0.8475985688169498,5.1271889209747314,[ 5.12718892 10.33507085 17.39131689 20.89520097 27.71162391],[ 6.67661691 13.7567029  18.43668985 23.57266784 29.50077486],"[1.5494279861450195, 3.4216320514678955, 1.0453729629516602, 2.677466869354248, 1.7891509532928467]"
34,1cls.png,testls.png,local,local_l,cross,10,10.283201932907104,2.056640386581421,0.8185509815200113,4.647093057632446,[ 4.64709306  8.13510394 11.47116685 17.75935888 27.07149076],[ 6.34063196  9.49248481 14.33256984 20.95685101 28.24487782],"[1.6935389041900635, 1.3573808670043945, 2.861402988433838, 3.1974921226501465, 1.173387050628662]"
35,1cls.png,15ls.png,invalid,block,cross,12,7.512725591659546,1.2521209319432576,0.5369956893108068,11.391312837600708,[11.39131284 14.6711278  17.2714057  20.26343393 23.35140467 26.99146581],[12.69274378 15.66073966 18.40477371 20.82893372 24.54073381 29.32495165],"[1.3014309406280518, 0.9896118640899658, 1.1333680152893066, 0.5654997825622559, 1.1893291473388672, 2.3334858417510986]"
36,1cls.png,15ls.png,invalid,block,cross,10,10.651256084442139,2.1302512168884276,1.206399171349617,4.175151109695435,[ 4.17515111 17.77559304 20.27126026 26.23139405 28.83943725],[ 8.43671918 18.78864527 22.91684103 27.43695211 30.36493421],"[4.261568069458008, 1.013052225112915, 2.645580768585205, 1.2055580615997314, 1.5254969596862793]"
37,1cls.png,15ls.png,invalid,block,cross,10,8.315059900283813,1.6630119800567627,0.535030263592854,4.439319133758545,[ 4.43931913  7.59938216 12.31906509 19.67149019 28.66376114],[ 5.74069118  9.26069808 14.236727   22.17298412 29.59697723],"[1.3013720512390137, 1.66131591796875, 1.9176619052886963, 2.5014939308166504, 0.9332160949707031]"
38,15ls.png,15cls.png,valid,da_Vinci,uncross,4,3.0587639808654785,1.5293819904327393,0.7720291614532471,11.455355882644653,[11.45535588 22.23956108],[13.75676703 22.99691391],"[2.3014111518859863, 0.7573528289794922]"
39,1cls.png,15ls.png,invalid,block,cross,10,8.147496461868286,1.6294992923736573,0.49642343252255994,6.287442922592163,[ 6.28744292 10.27137303 14.27129984 18.30332375 23.55938292],[ 8.00453663 11.0052948  15.85283875 20.5248518  25.45279694],"[1.7170937061309814, 0.7339217662811279, 1.5815389156341553, 2.2215280532836914, 1.89341402053833]"
40,15ls.png,15cls.png,valid,da_Vinci,uncross,6,4.936257600784302,1.6454192002614338,0.2420894952240413,5.703204154968262,[ 5.70320415 11.26308823 22.2316432 ],[ 7.23664904 13.24468613 23.65285802],"[1.533444881439209, 1.981597900390625, 1.4212148189544678]"
